"DCODE","DISTNAME","DISTCOUNTY","CC","AVG.FTE","RNK.FTE","LOCREV","AVG.LOCREV","RNK.LOCREV","STREV","AVG.STREV","RNK.STREV","FEDREV","AVG.FEDREV","RNK.FEDREV","TOTREV","AVG.TOTREV","RNK.TOTREV","BASINS","AVG.BASINS","RNK.BASINS","ADDINS","AVG.ADDINS","RNK.ADDINS","AEINS","AVG.AEINS","RNK.AEINS","ITOT","AVG.ITOT","RNK.ITOT","ISAL","AVG.ISAL","RNK.ISAL","ISSUP","AVG.ISSUP","RNK.ISSUP","ADM","AVG.ADM","RNK.ADM","FACACQ","AVG.FACACQ","RNK.FACACQ","OPNMNT","AVG.OPNMNT","RNK.OPNMNT","TRANS","AVG.TRANS","RNK.TRANS","SSTOT","AVG.SSTOT","RNK.SSTOT","SSSAL","AVG.SSSAL","RNK.SSSAL","COE","AVG.COE","RNK.COE","TOTEXP","AVG.TOTEXP","RNK.TOTEXP","T.SAL","AVG.T.SAL","RNK.T.SAL","HSEV","AVG.HSEV","RNK.HSEV","NHSEV","AVG.NHSEV","RNK.NHSEV","P.TCHR","AVG.P.TCHR","RNK.P.TCH","GROUP","AEPUPILS.A","AEPUPILS.S","YEAR","id"
11030,"LAKESHORE SCHOOL DISTRICT","BERRIEN",11,2828.33,169,3378258.75,1194,314,16268670.87,5752,558,503159.78,178,607,20222251.45,7150,678,9908341.24,3503,472,2325755.04,822,391,37300.62,0,0,12271396.9,4339,490,11701686.37,4137,467,2123834.05,751,196,1965232.03,695,716,0,0,0,2256201.93,798,399,658454.51,233,489,7003722.52,2476,557,5226315.1,1848,384,19275119.42,6815,602,20161842.64,7129,655,6546517.31,52456,178,1.80249577284139e-315,128991,135,7.69518760067946e-316,55069,259,124.8,23,552,"I",0,0,2004,"200411030"
11033,"RIVER VALLEY SCHOOL DISTRICT","BERRIEN",11,1059.9,389,4219756.99,3981,59,4067044.75,3837,701,206981,195,580,8527507.74,8046,289,3982388.04,3806,271,845169.6,808,403,1849.91,136,171,4829407.55,4556,367,4626728.8,4365,337,515957.5,487,407,1232460.11,1163,298,0,0,0,966555.94,912,270,514079.98,485,82,3229053.53,3047,287,2546597.06,2403,124,8058461.08,7603,281,8762933.74,8268,248,2568502.82,45460,404,9.63591139985375e-316,184011,50,1.06737102710011e-315,203829,48,56.5,19,189,"L",9,4.6,2004,"200411033"
11160,"GALIEN TOWNSHIP SCHOOL DISTRICT","BERRIEN",11,309.5,602,238438.28,770,454,2049413.41,6622,252,231188.45,747,153,2537258.3,8198,256,1292035.12,4175,127,475118.3,1535,51,0,0,0,1767153.42,5710,64,1571009.92,5076,92,101761.94,329,571,545746.12,1763,134,0,0,0,262166.58,847,343,206362.54,667,24,1116037.18,3606,180,761932.4,2462,114,2883190.6,9316,68,3057934.85,9880,82,730929.12,42820,458,2.6760318185669e-316,175003,58,5.93069187909403e-317,38785,346,17.07,18,144,"N",0,0,2004,"200411160"
11200,"NEW BUFFALO AREA SCHOOL DISTRICT","BERRIEN",11,689.33,460,5899588.31,8558,15,440132.28,638,734,234251.76,340,392,6719209.74,9747,81,2777877.05,4030,170,957640.39,1389,76,0,0,0,3735517.44,5419,96,3428872.46,4974,110,531902.3,772,184,1055226.92,1531,188,0,0,0,708464.54,1028,193,214626,311,394,2510219.76,3642,174,1918942.84,2784,65,6245737.2,9061,83,6750647.25,9793,87,1760071.37,45716,399,7.70496995224742e-316,226235,22,1.61000281209928e-315,472732,14,38.5,18,144,"M",0,0,2004,"200411200"
11210,"BRANDYWINE PUBLIC SCHOOL DISTRICT","BERRIEN",11,1587.29,288,1564475.55,986,370,9554630.44,6019,501,226752.5,143,655,11461869.49,7221,656,5273796.3,3441,518,1299819.06,848,365,74861.03,1373,146,6648476.39,4189,543,6417644.78,4043,502,1485708.68,936,105,1532015.47,965,449,0,0,0,923891.2,582,691,601782.32,379,236,4543397.67,2862,340,3138651.21,1977,296,11191874.06,7051,492,11962520.05,7536,484,3333504.97,48615,298,5.98804988677576e-316,76356,401,3.29550061375679e-316,42022,318,68.57,22,445,"K",26.89,27.65,2004,"200411210"
11240,"BERRIEN SPRINGS PUBLIC SCHOOL DISTRICT","BERRIEN",11,1751.3,269,2488081.76,1421,252,10057012.67,5743,560,1011043.53,577,214,13568111.98,7747,407,4562351.64,2849,660,2691615.65,1681,35,58444.32,390,168,7312411.61,4175,549,6798233.81,3882,544,1457691.28,832,155,1952234.84,1115,318,0,0,0,1383221.66,790,411,717755.01,410,173,5510902.79,3147,263,3931167.09,2245,157,12823314.4,7322,372,13428968.76,7668,440,2842982.49,45495,402,9.536757464203e-316,110219,192,3.34387309894417e-316,38646,347,62.49,26,687,"K",52.17,97.56,2004,"200411240"
11250,"EAU CLAIRE PUBLIC SCHOOLS","BERRIEN",11,897,422,380120.92,424,569,5886228.35,6562,278,907273.3,1011,97,7177399.57,8002,303,2980491.84,3323,565,1299737.48,1449,65,0,0,0,4280229.32,4772,261,4142570.96,4618,214,261677.44,292,598,979571.5,1092,335,0,0,0,662056.34,738,485,383692.44,428,149,2286997.72,2550,510,1595869.65,1779,427,6567227.04,7321,373,7255967.49,8089,288,1784075.3,32163,571,3.04911689428168e-316,68801,441,8.81991416019241e-317,19902,505,55.47,16,74,"M",0,0,2004,"200411250"
11300,"NILES COMMUNITY SCHOOL DISTRICT","BERRIEN",11,4113.4,97,4247880.05,1033,352,25492673.58,6197,435,2675193.03,650,180,32462250.29,7892,343,12276420.6,3042,635,7201722.81,1785,28,323957.72,4143,76,19802101.13,4814,237,18777972.68,4565,239,3539665.06,861,146,2962292.93,720,703,0,0,0,2914507.71,709,536,1491809.15,363,272,10908274.85,2652,457,8783389.39,2135,190,30710375.98,7466,322,32094509.3,7802,390,7370958.17,46358,381,1.45634426585385e-315,71660,421,8.09929871438239e-316,39853,338,159,25,666,"F",44.27,33.92,2004,"200411300"
11310,"BUCHANAN COMMUNITY SCHOOL DISTRICT","BERRIEN",11,1664.43,281,1613606.8,969,376,10539216.75,6332,363,508641,306,430,12661464.55,7607,463,5534857.9,3325,562,1261381.17,758,454,52106.69,0,0,6848345.76,4115,565,6614531.91,3974,521,1319411.91,793,175,1786363.07,1073,347,0,0,0,1159972.91,697,551,583675.77,351,305,4849423.66,2914,322,3908899.43,2348,138,11697769.42,7028,503,12511109.31,7517,494,3592841.7,46329,382,6.65628454222025e-316,80943,361,3.32517197315061e-316,40436,335,77.55,21,348,"K",0,0,2004,"200411310"
11320,"WATERVLIET SCHOOL DISTRICT","BERRIEN",11,1503.14,302,1182553.59,787,442,8605428.3,5725,565,511131.77,340,392,10340578.94,6879,730,4682473.19,3402,538,1422422.69,1034,217,483216.66,3808,84,6588112.54,4383,461,6161142.54,4099,484,803923.41,535,357,928739.39,618,728,0,0,0,1021606.62,680,577,309706.11,206,506,3063975.53,2038,710,2207665.57,1469,542,9652088.07,6421,685,10304921.43,6856,714,3002134.13,45597,401,4.54728326864312e-316,61231,475,2.78939878768438e-316,37560,356,65.84,21,348,"K",71.11,55.77,2004,"200411320"
11330,"COLOMA COMMUNITY SCHOOLS","BERRIEN",11,2129.87,223,2149135.24,1009,358,12916046.24,6064,486,960263.6,451,278,16025445.08,7524,502,6620096.16,3108,625,2608058.47,1225,123,0,0,0,9228154.63,4333,493,8826954.05,4144,464,1483448.81,696,232,1871344.3,879,551,0,0,0,1447891.52,680,577,861944.81,405,186,5664629.44,2660,453,3929516.78,1845,387,14892784.07,6992,522,15538375.24,7295,591,4231458.62,46948,355,7.52865753765282e-316,71545,424,4.85803983865275e-316,46166,298,90.13,24,628,"J",0,0,2004,"200411330"
11340,"BRIDGMAN PUBLIC SCHOOLS","BERRIEN",11,1023.13,400,5134631.36,5019,38,3156400.23,3085,714,111448,109,692,8449436.59,8258,243,4592364.46,4489,80,1037551.03,1014,233,0,0,0,5629915.49,5503,84,5501394.34,5377,57,342629.84,335,565,1032199.08,1009,402,0,0,0,910979.74,890,291,287295.65,281,433,2573104.31,2515,534,1870985.92,1829,398,8203019.8,8018,199,8657696.49,8462,210,2905221.7,41563,484,5.5281851941694e-316,109362,199,2.88268388551051e-315,570271,11,69.9,15,53,"L",0,0,2004,"200411340"
11670,"HAGAR TWP SCHOOL DISTRICT #6","BERRIEN",11,71,712,81435.95,1147,329,408716.37,5757,557,20527,289,460,519101.2,7311,619,217277.32,3060,632,55901.01,787,423,0,0,0,273178.33,3848,618,250940.5,3534,572,0,0,0,66777.78,941,483,0,0,0,40094.72,565,695,24918.82,351,305,131791.32,1856,727,82999.93,1169,570,404969.65,5704,737,443190.57,6242,738,139373.99,34843,558,3.37606271093484e-317,96243,269,2.14770089214367e-317,61225,238,4,18,144,"N",0,0,2004,"200411670"
11830,"SODUS TWP SCHOOL DISTRICT #5","BERRIEN",11,63,715,25969.2,412,572,420300.37,6671,230,22580,358,367,468849.57,7442,549,263309.01,4180,123,72707.79,1154,155,0,0,0,336016.8,5334,105,290288.17,4608,217,0,0,0,81598.89,1295,237,0,0,0,38624.84,613,667,0,0,0,120223.73,1908,724,76754.31,1218,567,456240.53,7242,405,456240.53,7242,617,179691.06,44368,434,1.80067560535817e-317,57851,491,5.12423148978124e-318,16463,527,4.05,16,74,"N",0,0,2004,"200411830"
11901,"COUNTRYSIDE CHARTER SCHOOL","BERRIEN",11,535,519,55734.96,104,654,3602874,6734,209,327447.83,612,200,4154056.79,7765,398,1922379.96,3593,420,180735.44,338,663,0,0,0,2103115.4,3931,609,2033058.06,3800,558,321626.19,601,300,681791.06,1274,247,0,0,0,202384.71,378,728,0,0,0,1205801.96,2254,664,696832.47,1302,559,3308917.36,6185,714,4093892,7652,447,1125508.67,36307,545,0,0,0,0,0,0,31,17,104,"M",0,0,2004,"200411901"
12010,"COLDWATER COMM SCHOOLS","BRANCH",12,3331.36,134,6355435.9,1908,175,16947028.12,5087,650,959300.73,288,461,24261764.75,7283,631,13109396.63,4032,168,1935710.45,595,566,95099.49,1187,149,15140206.57,4545,372,14401862.06,4323,365,1620145.64,486,408,2522984.03,757,690,0,0,0,2357780.19,708,538,1229932.36,369,257,7730842.22,2321,636,6056489.59,1818,405,22871048.79,6865,583,23684266.41,7109,665,8452120.28,50751,232,1.46895269267865e-315,89249,310,1.55589564273208e-315,94531,137,166.54,20,256,"H",39.49,40.64,2004,"200412010"
12020,"BRONSON COMMUNITY SCHOOL DISTRICT","BRANCH",12,1298.89,342,784320.17,604,512,8209534.61,6320,368,480896.18,370,352,9477250.96,7296,624,4996830.35,3847,243,867536.34,668,522,0,0,0,5864366.69,4515,384,5632552.33,4336,354,475842.33,366,538,1295134.8,997,416,0,0,0,918383.99,707,542,615057.93,474,91,3304419.05,2544,513,2574056.59,1982,292,9168785.74,7059,490,9574257.55,7371,553,3336523.75,52133,187,5.38983930353604e-316,83988,344,1.96021493593555e-316,30545,408,64,20,256,"L",0,0,2004,"200412020"
12040,"QUINCY COMMUNITY SCHOOL DISTRICT","BRANCH",12,1496.69,305,976316.44,652,497,9360922.17,6254,397,531528.57,355,371,10874702.24,7266,641,6456714.39,4314,100,703992.73,470,615,0,0,0,7160707.12,4784,256,6683894.23,4466,295,759894.59,508,380,1157394.59,773,667,0,0,0,932633.71,623,651,480854.76,321,370,3330777.65,2225,675,2625297.11,1754,444,10491484.77,7010,514,11026533.01,7367,556,4107534.11,50276,249,5.46690544161068e-316,73931,407,2.28845021451779e-316,30947,404,81.7,18,144,"L",0,0,2004,"200412040"
13010,"ALBION PUBLIC SCHOOLS","CALHOUN",13,1752.79,268,2445632.17,1395,257,11612780.07,6625,248,1930854.63,1102,84,16007428.36,9133,124,6473980.04,3724,326,2281023.02,1312,98,143936.23,9968,31,8898939.29,5077,155,8415368.78,4801,151,1636170.12,933,106,1772078.91,1011,400,0,0,0,1629290.39,930,255,638509.64,364,268,5676049.06,3238,245,4248362.07,2424,120,14574988.35,8315,146,15687990.44,8950,149,4028365.86,50229,251,4.67710963949929e-316,54009,502,4.01418040917953e-316,46353,296,80.2,22,445,"K",7,7.44,2004,"200413010"
13020,"BATTLE CREEK PUBLIC SCHOOLS","CALHOUN",13,7748.41,38,21720761,2803,93,52695064.99,6801,200,9812857.2,1266,66,88557308.88,11429,35,29331085.49,3875,238,17757382.1,2346,7,518770.24,2912,99,47607237.83,6144,38,44188086.08,5703,39,12114840.66,1564,18,9085021.69,1173,289,0,0,0,9450268.54,1220,146,2429178.6,314,385,33079309.49,4269,90,23801811.57,3072,30,80686547.32,10413,36,84979351.79,10967,44,17136779.28,33470,568,1.37692209669651e-315,35968,537,1.5580241417629e-315,40698,330,512,15,53,"D",98.73,79.4,2004,"200413020"
13050,"ATHENS AREA SCHOOLS","CALHOUN",13,838.02,435,658937.81,786,445,5506888.29,6571,270,153178.96,183,598,6321640.06,7544,495,3295454.92,3932,214,598432.29,714,491,0,0,0,3893887.21,4647,325,3766892.14,4495,270,166734.23,199,651,862759.32,1030,386,0,0,0,667699.16,797,401,418900.94,500,70,2116093.65,2525,524,1666043.44,1988,283,6009980.86,7172,433,6162112.53,7353,561,2119393.12,51280,214,4.02168343829697e-316,97133,264,9.1642966898383e-317,22134,490,41.33,20,256,"M",0,0,2004,"200413050"
13070,"HARPER CREEK COMM SCHOOLS","CALHOUN",13,2667,176,3195461.92,1198,311,16233920.11,6087,478,412572.51,155,639,19866954.54,7449,544,10151792.99,3806,271,2054437.39,770,440,0,0,0,12206230.38,4577,355,11863082.88,4448,309,1017192.27,381,514,2573307.91,965,449,0,0,0,2040409.42,765,441,844365.55,317,380,6475275.15,2428,588,4762491.13,1786,426,18681505.53,7005,517,19737953.93,7401,536,6622589.33,49626,273,1.28627091223493e-315,97617,259,5.40432644462309e-316,41014,328,133.45,20,256,"I",0,0,2004,"200413070"
13080,"HOMER COMMUNITY SCHOOLS","CALHOUN",13,1082.09,386,1271424.86,1175,319,7004049.84,6473,315,262931.64,243,520,8538406.34,7891,345,4227626.03,3937,210,1070809.12,997,245,43115.05,5252,60,5341550.2,4936,198,5127088.39,4738,170,320128.77,296,594,1014780.22,938,486,0,0,0,844593.25,781,419,414257.47,383,230,2593759.71,2397,598,1954022.82,1806,413,7935309.91,7333,363,8494106.31,7850,377,2596485.92,52117,188,3.10799346213246e-316,58134,490,1.47860097953361e-316,27657,439,49.82,22,445,"L",3.41,4.8,2004,"200413080"
13090,"LAKEVIEW SCHOOL DISTRICT","CALHOUN",13,3282.63,137,6037306.41,1839,184,19698974.35,6001,504,336838.32,103,697,26077137.83,7944,328,12801630.75,3900,228,1860931.83,567,579,0,0,0,14662562.58,4467,421,14086953.18,4291,382,2015066.87,614,294,3622230.48,1103,327,25722.84,8,18,2896384.68,882,301,631632.21,192,514,9165314.24,2792,369,6949280.48,2117,202,23827876.82,7259,395,25875068.9,7882,361,8207345.18,49388,280,1.85344447934785e-315,114281,179,1.03120134578295e-315,63582,228,166.18,20,256,"H",0,0,2004,"200413090"
13095,"MAR LEE SCHOOL DISTRICT","CALHOUN",13,313,600,261475.55,835,425,1951952.31,6236,407,51964,166,624,2282885.91,7294,625,1255947.19,4013,182,232194.23,742,471,0,0,0,1488141.42,4754,268,1357605.77,4337,353,34823.27,111,683,364434.51,1164,295,0,0,0,140551,449,722,115494.89,369,257,655303.67,2094,705,446916.42,1428,548,2143445.09,6848,589,2365988.97,7559,472,758624.66,48944,294,1.48467571427549e-316,96007,270,4.45731994213631e-317,28823,431,15.5,20,256,"N",0,0,2004,"200413095"
13110,"MARSHALL PUBLIC SCHOOLS","CALHOUN",13,2550.91,186,4381838.7,1718,202,14480577.83,5677,573,374634.75,147,652,19676776.06,7714,420,9185259.2,3601,414,2073547.62,813,401,0,0,0,11258806.82,4414,443,10927280.25,4284,383,1007887.5,395,506,2513129.38,985,426,0,0,0,2267611.79,889,292,879753.85,345,318,6668382.52,2614,476,4852782.88,1902,346,17927189.34,7028,503,19510153.93,7648,449,5944136.19,38035,524,1.24137185181685e-315,98497,253,7.4431403572995e-316,59058,246,156.28,16,74,"I",0,0,2004,"200413110"
13120,"PENNFIELD SCHOOL DISTRICT","CALHOUN",13,1894.62,252,1492136.61,788,441,11982961.65,6325,365,269132.75,142,659,13744231.01,7254,646,6904004.93,3644,383,1118051.27,590,570,0,0,0,8022056.2,4234,531,7699655.88,4064,498,1025494.98,541,350,1792876.8,946,473,0,0,0,1164968.87,615,665,657561.05,347,313,4640901.7,2450,570,3671435.37,1938,318,12662957.9,6684,633,13748108.05,7256,607,4320282.11,47690,335,7.23187586146864e-316,77258,395,2.33662536988622e-316,24962,463,90.59,21,348,"K",0,0,2004,"200413120"
13130,"TEKONSHA COMMUNITY SCHOOLS","CALHOUN",13,379.5,575,375373.96,989,366,2473409.27,6518,291,114995.25,303,432,2963778.48,7810,376,1563995.52,4121,139,195265.91,515,596,0,0,0,1759261.43,4636,330,1723097.76,4540,253,265132.18,699,229,441812.39,1164,295,0,0,0,261220.44,688,566,103645.82,273,446,1071810.83,2824,349,710893.19,1873,369,2831072.26,7460,324,2926183.01,7711,424,1029769.05,50233,250,1.62838952933779e-316,86848,329,6.15109752809769e-317,32806,389,20.5,19,189,"N",0,0,2004,"200413130"
13135,"UNION CITY COMMUNITY SCHOOL DISTRICT","CALHOUN",13,1247.55,353,868032.98,696,488,8306633.44,6658,233,761725.63,611,202,9978246.56,7998,305,4499992.84,3630,394,1181415,953,270,14226.87,1819,131,5695634.71,4565,361,5361573.57,4298,380,802683.45,643,276,1103600.69,885,543,0,0,0,877606.43,703,547,579945.2,465,100,3363835.77,2696,433,2466845.83,1977,296,9059470.48,7262,391,9737284.15,7805,389,2726443.14,46408,377,4.08530550667607e-316,66280,451,1.03946747905302e-316,16864,523,58.75,21,348,"L",7.82,0,2004,"200413135"
14010,"CASSOPOLIS PUBLIC SCHOOLS","CASS",14,1423.22,320,2172058.15,1526,234,7616971.05,5352,623,1215253.84,854,124,11043222.05,7759,401,4272263.39,3231,597,1077515.2,815,397,340632.75,3369,91,5690411.34,3998,595,5410515.84,3802,557,1044683.24,734,208,1681907.81,1182,285,0,0,0,1131996.82,795,404,665255.64,467,96,4523843.51,3179,255,3214855.66,2259,155,10214254.85,7177,431,11213613.31,7879,364,2531249.32,40179,506,7.44029088309368e-316,105812,218,5.53478976490988e-316,78713,175,63,21,348,"L",55.04,46.08,2004,"200414010"
14020,"DOWAGIAC UNION SCHOOLS","CASS",14,2775.4,171,3694897.19,1331,277,15766399.89,5681,572,1299873.98,468,265,20761171.06,7480,524,9640559.95,3491,482,2480415.7,898,317,25587.15,1807,132,12146562.8,4377,465,11791905.78,4249,402,2529998.1,912,116,2595962.32,935,493,0,0,0,1863076.63,671,593,719353.85,259,462,7708390.9,2777,380,5691998.05,2051,239,19854953.7,7154,442,20344342.31,7330,574,6346158.26,49579,275,1.01377821959549e-315,73932,406,9.55779665685237e-316,69702,203,128,22,445,"I",8.78,5.38,2004,"200414020"
14030,"EDWARDSBURG PUBLIC SCHOOLS","CASS",14,2282.57,210,1455781.67,638,501,14231450.65,6235,409,418485.48,183,598,16207581.8,7101,694,7127016.67,3122,621,795791.26,349,659,0,0,0,7922807.93,3471,660,7351028.91,3221,585,1495497.26,655,266,2165934.95,949,468,0,0,0,2014674.93,883,300,918314.58,402,192,6594421.72,2889,328,4987711.52,2185,173,14517229.65,6360,693,15842897.78,6941,703,4560596.18,44025,440,9.36238697462937e-316,83019,349,3.36441412520284e-316,29833,417,103.59,22,445,"J",0,0,2004,"200414030"
14050,"MARCELLUS COMMUNITY SCHOOLS","CASS",14,1007.51,402,570352.32,566,529,6520495.81,6472,316,605924.69,601,206,7696772.82,7639,449,3454226.57,3428,527,722210.6,717,487,360658.22,0,0,4537095.39,4503,395,4374239.11,4342,352,597841.23,593,309,1007149.2,1000,410,0,0,0,719023.15,714,521,379195.86,376,243,2703209.44,2683,440,2035112.83,2020,256,7240304.83,7186,427,7885425.81,7827,383,2318598.26,48304,311,4.20238770123059e-316,84423,340,1.49099071314094e-316,29953,414,48,21,348,"L",0,0,2004,"200414050"
15010,"BEAVER ISLAND COMM SCHOOLS","CHARLEVOIX",15,89,702,1195873,13437,6,36904.73,415,736,32298,363,363,1276359.73,14341,14,612064.43,6877,14,132082.58,1484,56,0,0,0,744147.01,8361,13,708506.01,7961,10,41460,466,435,252400.99,2836,18,0,0,0,169728,1907,33,0,0,0,463588.99,5209,27,294664.99,3311,21,1207736,13570,14,1263598,14198,16,383037.43,51553,201,8.29105147091456e-317,188554,44,3.18179609899007e-316,723599,7,7.43,12,20,"N",0,0,2004,"200415010"
15020,"BOYNE CITY PUBLIC SCHOOL DISTRICT","CHARLEVOIX",15,1309.12,338,5002577.69,3821,61,5395156.76,4121,696,513260.88,392,328,10966504.48,8377,220,4896069,3741,316,1652206.9,1263,112,3731.3,7316,40,6552007.2,5005,173,6189300.71,4728,172,862961.66,659,264,1002169.69,766,677,0,0,0,1148725.88,877,305,389107.76,297,418,3402964.99,2599,482,2446973.78,1869,373,9954972.19,7604,280,10545089.8,8055,297,3241186.59,52702,168,8.56049081315943e-316,132353,123,1.11869649324611e-315,172961,56,61.5,21,348,"L",0,0.51,2004,"200415020"
15030,"BOYNE FALLS PUBLIC SCHOOL DISTRICT","CHARLEVOIX",15,331,589,1256966.71,3797,63,1206538.35,3645,704,136289.23,412,311,2599794.29,7854,357,1242502.26,3754,307,298174.76,901,315,504.13,0,0,1541181.15,4656,317,1418072.79,4284,383,185736.73,561,334,377758.76,1141,306,0,0,0,291913.1,882,301,115140.69,348,311,970549.28,2932,314,680130.39,2055,236,2511730.43,7588,283,2584012.52,7807,388,805485.08,43920,442,1.19710846119937e-316,73202,412,2.91795125967932e-316,178429,55,18.34,18,144,"N",0,0,2004,"200415030"
15050,"CHARLEVOIX PUBLIC SCHOOLS","CHARLEVOIX",15,1381.08,324,7112430.76,5150,36,5047948.62,3655,703,223545.14,162,630,12416090.43,8990,137,6117026.95,4429,86,1446881.19,1048,208,0,0,0,7563908.14,5477,86,7235296.14,5239,73,969228.03,702,225,1425796.95,1032,384,0,0,0,1197517.57,867,312,538134.79,390,215,4130677.34,2991,302,3160670.27,2289,149,11694585.48,8468,131,12155122.17,8801,168,3708607.39,52604,173,1.22705444698243e-315,179829,52,1.62180956800713e-315,237682,40,70.5,20,256,"L",0,0,2004,"200415050"
15060,"EAST JORDAN PUBLIC SCHOOL DISTRICT","CHARLEVOIX",15,1286.68,343,3299538.12,2564,112,6123772.39,4759,670,361313.87,281,472,9802165.76,7618,458,4540206.85,3529,461,1423196.45,1106,182,49674.93,0,0,6013078.23,4673,307,5771824.12,4486,275,548441.07,426,473,1263969.31,982,429,0,0,0,907079.36,705,544,435005.29,338,334,3154495.03,2452,569,2471784.94,1921,329,9167573.26,7125,456,9794115.05,7612,458,2916806.48,46476,374,6.15010509843488e-316,96745,268,7.38845504713551e-316,116225,101,62.76,21,348,"L",0,0,2004,"200415060"
16015,"CHEBOYGAN AREA SCHOOLS","CHEBOYGAN",16,2255.13,216,4581661.42,2032,155,12292719.91,5451,613,890395.7,395,325,17951726.96,7960,321,8255120.47,3661,369,3518348.72,1560,49,10290.72,0,0,11783759.91,5225,124,10944162.25,4853,135,963048.36,427,472,1952711.15,866,566,0,0,0,1750268.72,776,426,1119938.33,497,74,5785966.56,2566,498,4343090.82,1926,327,17569726.47,7791,233,18416233.9,8166,272,5005507.55,47558,338,1.04611184184061e-315,93891,284,1.0608762081022e-315,95216,135,105.25,21,348,"J",0,0,2004,"200416015"
16050,"INLAND LAKES SCHOOL DISTRICT","CHEBOYGAN",16,1112.39,376,3047121.67,2739,99,4850435.6,4360,686,380347.63,342,387,8441872.15,7589,471,4480582.74,4028,173,950953.86,855,354,20188.45,0,0,5451725.05,4901,208,5211489.54,4685,188,328649.93,295,596,862980.26,776,661,0,0,0,816380.34,734,493,348152.7,313,390,2356163.23,2118,700,1757708.76,1580,514,7807888.28,7019,507,8410423.63,7561,471,2900045.04,49984,261,6.47463122858754e-316,117808,169,7.66372777305426e-316,139444,78,58.02,19,189,"L",0,0,2004,"200416050"
16070,"MACKINAW CITY PUBLIC SCHOOLS","CHEBOYGAN",16,243,630,1805392.97,7430,17,130816.19,538,735,60493.67,249,515,2047102.83,8424,208,1264923.71,5205,35,153727.48,633,550,0,0,0,1418651.19,5838,56,1360942.04,5601,44,19924.2,82,697,413710.81,1703,149,0,0,0,188499.85,776,426,54450.22,224,499,676585.08,2784,373,487354.16,2006,269,2095236.27,8622,111,2266251.84,9326,117,767535.8,42641,463,1.32250079051038e-316,110155,193,4.85465158586013e-316,404359,18,18,14,38,"N",0,0,2004,"200416070"
16100,"WOLVERINE COMMUNITY SCHOOL DISTRICT","CHEBOYGAN",16,318,596,733223.67,2306,129,2036055.69,6403,339,170862.79,537,230,3005642.15,9452,97,1535461.88,4828,49,309991.99,975,257,0,0,0,1845453.87,5803,58,1696710.15,5336,60,226.44,1,725,511447.24,1608,170,0,0,0,295821.89,930,255,141428.58,445,128,948924.15,2984,305,635254.19,1998,278,2794378.02,8787,97,3100588.73,9750,91,873496.8,36396,543,1.39911441385999e-316,89052,313,1.70079336753889e-316,108253,116,24,13,26,"N",0,0,2004,"200416100"
17010,"SAULT STE MARIE AREA SCHOOLS","CHIPPEWA",17,2892.96,163,3949999.24,1365,269,17566067.16,6072,483,2613571.89,903,110,24234264.15,8377,220,10456775.77,3615,408,4164196.48,1439,67,0,0,0,14620972.25,5054,161,14041244.33,4854,134,2695286.49,932,108,2779826.12,961,453,0,0,0,2480187.67,857,325,1027050.98,355,296,8982351.26,3105,276,7049523.36,2437,117,23603323.51,8159,171,24459196.25,8455,213,6769973.74,48617,297,1.00873626485771e-315,70575,427,8.66018303333132e-316,60590,241,139.25,21,348,"I",0,0,2004,"200417010"
17050,"DETOUR AREA SCHOOLS","CHIPPEWA",17,239,631,1420787.52,5945,28,771932.71,3230,711,109422.31,458,273,2321676.86,9714,83,1087524.74,4550,68,97759.5,409,637,0,0,0,1185284.24,4959,191,1128567.04,4722,174,88530.77,370,533,399642.44,1672,157,0,0,0,202904.77,849,337,223046.9,933,12,914124.88,3825,149,628455.44,2630,92,2099409.12,8784,98,2306235.36,9650,95,709220.69,45030,415,2.42138480175852e-316,205060,30,3.77368906481641e-316,319583,22,15.75,15,53,"N",0,0,2004,"200417050"
17090,"PICKFORD PUBLIC SCHOOLS","CHIPPEWA",17,571.2,508,617900.37,1082,343,3360226.44,5883,534,2092008.47,3662,6,6146935.28,10761,49,2145926.77,4193,120,245283.51,479,611,349252.17,5877,51,2740462.45,4798,246,2368032.63,4146,462,88866.83,156,668,491310.8,860,574,0,0,0,413658.92,724,505,169628.43,297,418,1163464.98,2037,711,811628,1421,551,3903927.43,6835,593,6141489.9,10752,53,1085201.81,49666,270,1.63213835123874e-316,57834,492,9.61240830182856e-317,34061,380,21.85,23,552,"M",31.61,27.82,2004,"200417090"
17110,"RUDYARD AREA SCHOOLS","CHIPPEWA",17,1093.82,382,845997.69,773,452,7350209.32,6720,212,1536843.88,1405,45,9912028.18,9062,130,4017402.74,3673,361,1482758.56,1356,88,121406.03,0,0,5621567.33,5139,138,5204272.04,4758,162,762873.16,697,231,1303013.88,1191,279,0,0,0,937008.08,857,325,501601.44,459,110,3504496.56,3204,250,2471757.2,2260,154,9126063.89,8343,141,9897088.75,9048,140,2471590.35,41539,487,2.13757141005294e-316,39554,533,2.03613192672453e-316,37677,354,59.5,18,144,"L",0,0,2004,"200417110"
